#Data tag : 19v3 , Norm tag: onlineresult
+-------------+-------------------+------+---------------------------------------------------------------------------------+-------------------+-------------------+
| run:fill    | time              | ncms | hltpath                                                                         | delivered(/ub)    | recorded(/ub)     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu7p5_Track2_Upsilon_v10                                                    | 12089.671986377   | 11799.766578041   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu7p5_Track3p5_Jpsi_v10                                                     | 12089.671986377   | 11799.766578041   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu7p5_Track3p5_Upsilon_v10                                                  | 12089.671986377   | 11799.766578041   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu7p5_Track7_Jpsi_v10                                                       | 12089.671986377   | 11799.766578041   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu7p5_Track7_Upsilon_v10                                                    | 12089.671986377   | 11799.766578041   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v17                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v17                                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 8    | HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v18                              | 2868674.122675216 | 2793114.959724117 |
| 316187:6674 | 05/12/18 03:44:35 | 8    | HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v18                                 | 573734.824535043  | 558622.991944823  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v14               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v12                           | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v10                              | 506255.014429538  | 494115.225455473  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu8_TrkIsoVVL_v11                                                           | 377.802249574     | 368.742705564     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Mu8_v11                                                                     | 377.802249574     | 368.742705564     |
| 316187:6674 | 05/12/18 06:58:04 | 3    | HLT_Mu9_IP6_part0_v1                                                            | 155564.612244081  | 150500.329953497  |
| 316187:6674 | 05/12/18 06:58:04 | 3    | HLT_Mu9_IP6_part1_v1                                                            | 155564.612244081  | 150500.329953497  |
| 316187:6674 | 05/12/18 06:58:04 | 3    | HLT_Mu9_IP6_part2_v1                                                            | 155564.612244081  | 150500.329953497  |
| 316187:6674 | 05/12/18 06:58:04 | 3    | HLT_Mu9_IP6_part3_v1                                                            | 155564.612244081  | 150500.329953497  |
| 316187:6674 | 05/12/18 06:58:04 | 3    | HLT_Mu9_IP6_part4_v1                                                            | 155564.612244081  | 150500.329953497  |
| 316187:6674 | 05/12/18 06:58:04 | 3    | HLT_Mu9_IP6_part5_v1                                                            | 155564.612244081  | 150500.329953497  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_OldMu100_v3                                                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT1050_v17                                                                | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT180_v16                                                                 | 710.533353585     | 693.495053271     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT250_v16                                                                 | 1975.629324603    | 1928.254538363    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT330PT30_QuadPFJet_75_60_45_40_TriplePFBTagDeepCSV_4p5_v2                | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT330PT30_QuadPFJet_75_60_45_40_v8                                        | 63281.876803692   | 61764.403181934   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT350MinPFJet15_v8                                                        | 2636.744866821    | 2573.516799247    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT350_v18                                                                 | 31640.938401846   | 30882.201590967   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT370_v16                                                                 | 5062.550144295    | 4941.152254555    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v8                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT380_SixPFJet32_v8                                                       | 253127.507214769  | 247057.612727737  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT430_SixPFJet40_PFBTagDeepCSV_1p5_v7                                     | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT430_SixPFJet40_v10                                                      | 506255.014429538  | 494115.225455473  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT430_v16                                                                 | 16200.160461745   | 15811.687214575   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT500_PFMET100_PFMHT100_IDTight_v11                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT500_PFMET110_PFMHT110_IDTight_v11                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT510_v16                                                                 | 31640.938401846   | 30882.201590967   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT590_v16                                                                 | 63281.876803692   | 61764.403181934   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT680_v16                                                                 | 126563.753607385  | 123528.806363868  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT700_PFMET85_PFMHT85_IDTight_v11                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT700_PFMET95_PFMHT95_IDTight_v11                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT780_v16                                                                 | 253127.507214769  | 247057.612727737  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT800_PFMET75_PFMHT75_IDTight_v11                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT800_PFMET85_PFMHT85_IDTight_v11                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFHT890_v16                                                                 | 506255.014429538  | 494115.225455473  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet140_v18                                                                | 6538.636697700    | 6380.684411754    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet200_v18                                                                | 28022.728704427   | 27345.790336087   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet260_v19                                                                | 63281.876803692   | 61764.403181934   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet320_v19                                                                | 253127.507214769  | 247057.612727737  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet400_v19                                                                | 506255.014429538  | 494115.225455473  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet40_v20                                                                 | 43.349550351      | 42.310045796      |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet450_v20                                                                | 1012510.028859076 | 988230.450910946  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet500_v20                                                                | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet550_v10                                                                | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet60_v20                                                                 | 50.943900823      | 49.722286838      |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJet80_v19                                                                 | 476.475307698     | 465.049623958     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd140_v17                                                             | 32400.320923490   | 31623.374429150   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd200_v17                                                             | 202502.005771815  | 197646.090182189  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd260_v18                                                             | 1012510.028859076 | 988230.450910946  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd320_v18                                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd400_v18                                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd40_v18                                                              | 26.009730211      | 25.386027478      |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd450_v18                                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd500_v18                                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd60_v18                                                              | 78.641555640      | 76.755763178      |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFJetFwd80_v17                                                              | 1588.251025661    | 1550.165413194    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET110_PFMHT110_IDTight_CaloBTagDeepCSV_3p1_v7                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET120_PFMHT120_IDTight_CaloBTagDeepCSV_3p1_v7                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET120_PFMHT120_IDTight_PFHT60_v8                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET120_PFMHT120_IDTight_v19                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET130_PFMHT130_IDTight_CaloBTagDeepCSV_3p1_v7                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET130_PFMHT130_IDTight_v19                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET140_PFMHT140_IDTight_CaloBTagDeepCSV_3p1_v7                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET140_PFMHT140_IDTight_v19                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET200_HBHECleaned_v8                                                     | 506255.014429538  | 494115.225455473  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET200_HBHE_BeamHaloCleaned_v8                                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET200_NotCleaned_v8                                                      | 506255.014429538  | 494115.225455473  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET250_HBHECleaned_v8                                                     | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMET300_HBHECleaned_v8                                                     | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_PFHT60_v8                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v19                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMETNoMu130_PFMHTNoMu130_IDTight_v18                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMETNoMu140_PFMHTNoMu140_IDTight_v18                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMETTypeOne140_PFMHT140_IDTight_v10                                        | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_PFMETTypeOne200_HBHE_BeamHaloCleaned_v8                                     | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon100EBHE10_v1                                                          | 253127.507214769  | 247057.612727737  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon100EB_TightID_TightIso_v1                                             | 1012510.028859076 | 988230.450910946  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon100EEHE10_v1                                                          | 253127.507214769  | 247057.612727737  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon100EE_TightID_TightIso_v1                                             | 6406704.587813222 | 6251994.749784828 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon110EB_TightID_TightIso_v1                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon120EB_TightID_TightIso_v1                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon120_R9Id90_HE10_IsoM_v14                                              | 1012510.028859076 | 988230.450910946  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon120_v13                                                               | 63281.876803692   | 61764.403181934   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon150_v6                                                                | 63281.876803692   | 61764.403181934   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon165_R9Id90_HE10_IsoM_v15                                              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon175_v14                                                               | 126563.753607385  | 123528.806363868  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon200_v13                                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon20_HoverELoose_v10                                                    | 106.580003038     | 104.024257991     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon300_NoHE_v12                                                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon30_HoverELoose_v10                                                    | 213.160006076     | 208.048515981     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon33_v5                                                                 | 324.522445147     | 316.740529138     |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon50_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_PFMET50_v4               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon50_R9Id90_HE10_IsoM_v14                                               | 31640.938401846   | 30882.201590967   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon50_v13                                                                | 1318.372433410    | 1286.758399624    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_PFHT350MinPFJet15_v10             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_v5                                | 63281.876803692   | 61764.403181934   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon60_R9Id90_CaloIdL_IsoL_v5                                             | 63281.876803692   | 61764.403181934   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_CaloMJJ300_PFJetsMJJ400DEta3_v4            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_CaloMJJ400_PFJetsMJJ600DEta3_v4            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_v4                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ600DEta3_v4                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon75_R9Id90_HE10_IsoM_v14                                               | 126563.753607385  | 123528.806363868  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon75_v13                                                                | 15820.469200923   | 15441.100795484   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon90_R9Id90_HE10_IsoM_v14                                               | 253127.507214769  | 247057.612727737  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Photon90_v13                                                                | 15820.469200923   | 15441.100795484   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet103_88_75_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v7                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet103_88_75_15_PFBTagDeepCSV_1p3_VBF2_v7                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet103_88_75_15_v4                                                    | 31640.938401846   | 30882.201590967   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet105_88_76_15_PFBTagDeepCSV_1p3_VBF2_v7                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet105_88_76_15_v4                                                    | 15820.469200923   | 15441.100795484   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet105_90_76_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v7                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet111_90_80_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1_v7                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet111_90_80_15_PFBTagDeepCSV_1p3_VBF2_v7                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_QuadPFJet111_90_80_15_v4                                                    | 15820.469200923   | 15441.100795484   |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Rsq0p35_v14                                                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Rsq0p40_v14                                                                 | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_RsqMR300_Rsq0p09_MR200_4jet_v14                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_RsqMR300_Rsq0p09_MR200_v14                                                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_RsqMR320_Rsq0p09_MR200_4jet_v14                                             | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_RsqMR320_Rsq0p09_MR200_v14                                                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_SingleJet30_Mu12_SinglePFJet40_v10                                          | 3558.509434937    | 3473.141105039    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_Charge1_v3                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_v3                                            | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_Charge1_v3                                       | 810008.023087261  | 790584.360728757  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_v3                                               | 810008.023087261  | 790584.360728757  |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TkMu100_v2                                                                  | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_Trimuon5_3p5_2_Upsilon_Muon_v4                                              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TrimuonOpen_5_3p5_2_Upsilon_Muon_v3                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 8    | HLT_TripleJet110_35_35_Mjj650_PFMET110_v8                                       | 2868674.122675216 | 2793114.959724117 |
| 316187:6674 | 05/12/18 03:44:35 | 8    | HLT_TripleJet110_35_35_Mjj650_PFMET120_v8                                       | 2868674.122675216 | 2793114.959724117 |
| 316187:6674 | 05/12/18 03:44:35 | 8    | HLT_TripleJet110_35_35_Mjj650_PFMET130_v8                                       | 2868674.122675216 | 2793114.959724117 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TripleMu_10_5_5_DZ_v9                                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TripleMu_12_10_5_v9                                                         | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TripleMu_5_3_3_Mass3p8_DCA_v2                                               | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TripleMu_5_3_3_Mass3p8_DZ_v7                                                | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TriplePhoton_20_20_20_CaloIdLV2_R9IdVL_v3                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TriplePhoton_20_20_20_CaloIdLV2_v3                                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TriplePhoton_30_30_10_CaloIdLV2_R9IdVL_v4                                   | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TriplePhoton_30_30_10_CaloIdLV2_v4                                          | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TriplePhoton_35_35_5_CaloIdLV2_R9IdVL_v4                                    | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TrkMu12_DoubleTrkMu5NoFiltersNoVtx_v6                                       | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TrkMu16_DoubleTrkMu6NoFiltersNoVtx_v12                                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx_v13                                      | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_UncorrectedJetE30_NoBPTX3BX_v6                                              | 2025.020057718    | 1976.460901822    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_UncorrectedJetE30_NoBPTX_v6                                                 | 2025.020057718    | 1976.460901822    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_UncorrectedJetE60_NoBPTX3BX_v6                                              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_UncorrectedJetE70_NoBPTX3BX_v6                                              | 8100080.230872611 | 7905843.607287572 |
| 316187:6674 | 05/12/18 03:44:35 | 8    | HLT_VBF_DoubleLooseChargedIsoPFTau20_Trk1_eta2p1_v2                             | 2868674.122675216 | 2793114.959724117 |
| 316187:6674 | 05/12/18 03:44:35 | 8    | HLT_VBF_DoubleMediumChargedIsoPFTau20_Trk1_eta2p1_v2                            | 2868674.122675216 | 2793114.959724117 |
| 316187:6674 | 05/12/18 03:44:35 | 8    | HLT_VBF_DoubleTightChargedIsoPFTau20_Trk1_eta2p1_v2                             | 2868674.122675216 | 2793114.959724117 |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_ZeroBias_Beamspot_v3                                                        | 7.224925059       | 7.051674299       |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_ZeroBias_FirstBXAfterTrain_v3                                               | 30.093140061      | 29.371518824      |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_ZeroBias_FirstCollisionAfterAbortGap_v5                                     | 7343.681079667    | 7167.582599535    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_ZeroBias_FirstCollisionInTrain_v4                                           | 30.093140061      | 29.371518824      |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_ZeroBias_IsolatedBunches_v5                                                 | 7363.709300793    | 7187.130552080    |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_ZeroBias_LastCollisionInTrain_v3                                            | 30.093140061      | 29.371518824      |
| 316187:6674 | 05/12/18 03:44:35 | 23   | HLT_ZeroBias_v6                                                                 | 15.481982268      | 15.110730642      |
+-------------+-------------------+------+---------------------------------------------------------------------------------+-------------------+-------------------+
#Summary: 
+---------------------------------------------------------------------------------+-------+------+------+-------------------+-------------------+
| hltpath                                                                         | nfill | nrun | ncms | totdelivered(/ub) | totrecorded(/ub)  |
+---------------------------------------------------------------------------------+-------+------+------+-------------------+-------------------+
| HLT_AK8PFHT800_TrimMass50_v11                                                   | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
| HLT_AK8PFHT850_TrimMass50_v10                                                   | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
| HLT_AK8PFHT900_TrimMass50_v10                                                   | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
| HLT_AK8PFJet140_v14                                                             | 1     | 1    | 23   | 6538.636697700    | 6380.684411754    |
| HLT_AK8PFJet200_v14                                                             | 1     | 1    | 23   | 28022.728704427   | 27345.790336087   |
| HLT_AK8PFJet260_v15                                                             | 1     | 1    | 23   | 63281.876803692   | 61764.403181934   |
| HLT_AK8PFJet320_v15                                                             | 1     | 1    | 23   | 168751.671476513  | 164705.075151824  |
| HLT_AK8PFJet330_TrimMass30_PFAK8BTagDeepCSV_p17_v1                              | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
| HLT_AK8PFJet330_TrimMass30_PFAK8BTagDeepCSV_p1_v1                               | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
| HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v1                           | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
| HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np4_v1                           | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
| HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_p02_v2                           | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
| HLT_AK8PFJet400_TrimMass30_v11                                                  | 1     | 1    | 23   | 8100080.230872611 | 7905843.607287572 |
