#Data tag : 19v3 , Norm tag: onlineresult
+-------------+-------------------+------+---------------------------------------------------------------------------------+--------------------+--------------------+
| run:fill    | time              | ncms | hltpath                                                                         | delivered(/ub)     | recorded(/ub)      |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v7                                | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele15_IsoVVVL_PFHT450_PFMET50_v15                                           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele15_IsoVVVL_PFHT450_v15                                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele15_IsoVVVL_PFHT600_v19                                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL_v8                                        | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele17_CaloIdM_TrackIdM_PFJet30_v15                                          | 20860.506886959    | 19635.791189548    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele200_CaloIdVT_GsfTrkIdT_v7                                                | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v17                                    | 20860.506886959    | 19635.791189548    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v17                                          | 20860.506886959    | 19635.791189548    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v18                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v18                                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTau30_eta2p1_CrossL1_v12          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele24_eta2p1_WPTight_Gsf_LooseChargedIsoPFTau30_eta2p1_TightID_CrossL1_v12  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTau30_eta2p1_CrossL1_v12         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele24_eta2p1_WPTight_Gsf_MediumChargedIsoPFTau30_eta2p1_TightID_CrossL1_v12 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTau30_eta2p1_CrossL1_v12          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele24_eta2p1_WPTight_Gsf_TightChargedIsoPFTau30_eta2p1_TightID_CrossL1_v12  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele250_CaloIdVT_GsfTrkIdT_v12                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele27_Ele37_CaloIdL_MW_v3                                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele28_HighEta_SC20_Mass55_v12                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele28_eta2p1_WPTight_Gsf_HT150_v12                                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele300_CaloIdVT_GsfTrkIdT_v12                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele30_eta2p1_WPTight_Gsf_CentralPFJet35_EleCleaned_v12                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele32_WPTight_Gsf_L1DoubleEG_v8                                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele32_WPTight_Gsf_v14                                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele35_WPTight_Gsf_L1EGMT_v4                                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele35_WPTight_Gsf_v8                                                        | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele38_WPTight_Gsf_v8                                                        | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele40_WPTight_Gsf_v8                                                        | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele50_CaloIdVT_GsfTrkIdT_PFJet165_v17                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele50_IsoVVVL_PFHT450_v15                                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30_v15                                     | 1482.193910389     | 1395.174637152     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v17                                           | 1482.193910389     | 1395.174637152     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HT300_Beamspot_v10                                                          | 1609239.102708240  | 1514761.034622250  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HT400_DisplacedDijet40_DisplacedTrack_v12                                   | 14080842.148697106 | 13254159.052944686 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HT425_v9                                                                    | 110006.579286696   | 103548.117601130   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HT430_DisplacedDijet40_DisplacedTrack_v12                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HT430_DisplacedDijet60_DisplacedTrack_v12                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HT500_DisplacedDijet40_DisplacedTrack_v12                                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HT550_DisplacedDijet60_Inclusive_v12                                        | 3520210.537174277  | 3313539.763236172  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HT650_DisplacedDijet60_Inclusive_v12                                        | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HcalIsolatedbunch_v5                                                        | 512030.623588985   | 481969.420107079   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HcalNZS_v13                                                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_HcalPhiSym_v15                                                              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu20_eta2p1_LooseChargedIsoPFTau27_eta2p1_CrossL1_v11                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu20_eta2p1_LooseChargedIsoPFTau27_eta2p1_TightID_CrossL1_v11            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_CrossL1_v2                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu20_eta2p1_MediumChargedIsoPFTau27_eta2p1_CrossL1_v11                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu20_eta2p1_MediumChargedIsoPFTau27_eta2p1_TightID_CrossL1_v11           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_CrossL1_v11                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_TightID_CrossL1_v11            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu20_v14                                                                 | 268206.517118040   | 252460.172437042   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v11  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v11          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v11                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1_v2        | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v11   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v11           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu24_eta2p1_v14                                                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu24_v12                                                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu27_LooseChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v4                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu27_MET90_v2                                                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu27_MediumChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v4                     | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu27_TightChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v4                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu27_v15                                                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoMu30_v3                                                                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoTrackHB_v4                                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_IsoTrackHE_v4                                                               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L1ETMHadSeeds_v2                                                            | 55003.289643348    | 51774.058800565    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L1SingleMu18_v3                                                             | 2145.652136944     | 2019.681379496     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L1SingleMu25_v2                                                             | 3129.076033044     | 2945.368678432     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142_v2                           | 296438.782077834   | 279034.927430414   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L2Mu10_NoVertex_NoBPTX3BX_v5                                                | 704042.107434855   | 662707.952647234   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L2Mu10_NoVertex_NoBPTX_v6                                                   | 14080.842148697    | 13254.159052945    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L2Mu10_v7                                                                   | 9387.228099131     | 8836.106035296     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L2Mu23NoVtx_2Cha_CosmicSeed_v1                                              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L2Mu23NoVtx_2Cha_v1                                                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v5                                           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v4                                           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_L2Mu50_v2                                                                   | 112646.737189577   | 106033.272423557   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MET105_IsoTrk50_v9                                                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MET120_IsoTrk50_v9                                                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_1pr_v10               | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_v11                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau200HighPtRelaxedIso_Trk50_eta2p1_v11                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau220HighPtRelaxedIso_Trk50_eta2p1_v11                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET100_v11                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET110_v7                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET120_v7                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET130_v7                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET140_v2                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v11                                | 296438.782077834   | 279034.927430414   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v19                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MonoCentralPFJet80_PFMETNoMu130_PFMHTNoMu130_IDTight_v18                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_MonoCentralPFJet80_PFMETNoMu140_PFMHTNoMu140_IDTight_v18                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v13              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_DoublePFJets100_CaloBTagDeepCSV_p71_v1                                 | 689418.337718040   | 649952.049566197   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_DoublePFJets200_CaloBTagDeepCSV_p71_v1                                 | 7726950.845571276  | 7287207.331202262  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_DoublePFJets350_CaloBTagDeepCSV_p71_v1                                 | 7726950.845571276  | 7287207.331202262  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v1                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_DoublePFJets40_CaloBTagDeepCSV_p71_v1                                  | 155119.125986559   | 146239.211152394   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v1                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagDeepCSV_p71_v1                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_DoublePhoton20_v4                                                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v14                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6                              | 3520210.537174277  | 3313539.763236172  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v7                                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v14                                            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu15_IsoVVVL_PFHT450_v14                                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu15_IsoVVVL_PFHT600_v18                                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu17_Photon30_IsoCaloId_v5                                                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass3p8_v4                                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_Mass8_v4                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v14                                         | 2816168.429739421  | 2650831.810588938  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v13                                            | 2816168.429739421  | 2650831.810588938  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu17_TrkIsoVVL_v12                                                          | 43325.668149837    | 40782.027855214    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu17_v12                                                                    | 43325.668149837    | 40782.027855214    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu18_Mu9_DZ_v3                                                              | 1408084.214869710  | 1325415.905294469  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu18_Mu9_SameSign_DZ_v3                                                     | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu18_Mu9_SameSign_v3                                                        | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu18_Mu9_v3                                                                 | 1408084.214869710  | 1325415.905294469  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass3p8_v2                                  | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_Mass8_v2                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_DZ_v2                                          | 2816168.429739421  | 2650831.810588938  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu19_TrkIsoVVL_Mu9_TrkIsoVVL_v2                                             | 2816168.429739421  | 2650831.810588938  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu19_TrkIsoVVL_v3                                                           | 43325.668149837    | 40782.027855214    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu19_v3                                                                     | 43325.668149837    | 40782.027855214    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu20_Mu10_DZ_v3                                                             | 1408084.214869710  | 1325415.905294469  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu20_Mu10_SameSign_DZ_v3                                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu20_Mu10_SameSign_v3                                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu20_Mu10_v3                                                                | 1408084.214869710  | 1325415.905294469  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu20_v11                                                                    | 53641.303423608    | 50492.034487408    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu23_Mu12_DZ_v3                                                             | 2816168.429739421  | 2650831.810588938  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu23_Mu12_SameSign_DZ_v3                                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu23_Mu12_SameSign_v3                                                       | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu23_Mu12_v3                                                                | 2816168.429739421  | 2650831.810588938  |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v14                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v6                              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu25_TkMu0_Phi_v7                                                           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu27_Ele37_CaloIdL_MW_v4                                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu27_v12                                                                    | 112646.737189577   | 106033.272423557   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu30_TkMu0_Onia_v7                                                          | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu37_Ele27_CaloIdL_MW_v4                                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu37_TkMu27_v4                                                              | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v1                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3_PFJet40_v15                                                             | 1706.768745297     | 1606.564733690     |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v1                         | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v1                           | 312907.603304380   | 294536.867843215   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v1                           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v1                           | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v1                 | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v1                   | 208605.068869587   | 196357.911895477   |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v1                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v1                   | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v1                             | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v5                                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v5                                      | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v13            | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu50_IsoVVVL_PFHT450_v14                                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu50_v12                                                                    | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu55_v2                                                                     | 56323368.594788425 | 53016636.211778745 |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu7p5_L2Mu2_Jpsi_v9                                                         | 32746.144531854    | 30823.625704523    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu7p5_L2Mu2_Upsilon_v9                                                      | 65492.289063707    | 61647.251409045    |
| 316187:6674 | 05/12/18 03:18:33 | 151  | HLT_Mu7p5_Track2_Jpsi_v10                                                       | 84064.729245953    | 79129.307778774    |
